Id,Name,Icon,Country,Tactics,TacticsLevels,FirstReward,Reward,Count,Star3
2010610,东北联,100108,20106,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600304:5,1:4:100|2:100105:5|2:600304:2,40,"[1001,1002]"
2010701,戈尔甘,100109,20107,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2010702,扎巴汉,100110,20107,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2010703,迈斯科曼,100111,20107,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600305:5,1:4:100|2:100105:5|2:600305:2,40,"[1001,1002]"
2010704,锡尔詹,100112,20107,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2010705,阿莫尔,100113,20107,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2010706,阿巴丹,100114,20107,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600306:5,1:4:100|2:100105:5|2:600306:2,40,"[1001,1002]"
2010707,马赫拉姆,100101,20107,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2010708,马什哈德,100102,20107,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2010709,迪兹富勒,100103,20107,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600307:5,1:4:100|2:100105:5|2:600307:2,40,"[1001,1002]"
2010710,德黑兰Exxon,100104,20107,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600308:5,1:4:100|2:100105:5|2:600308:2,40,"[1001,1002]"
2020101,国家青年队1,100105,20201,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020102,国家青年队2,100106,20201,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020103,国家青年队3,100107,20201,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600309:5,1:4:100|2:100105:5|2:600309:2,40,"[1001,1002]"
2020104,国家青年队4,100108,20201,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020105,国家青年队5,100109,20201,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020106,国家青年队6,100110,20201,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600310:5,1:4:100|2:100105:5|2:600310:2,40,"[1001,1002]"
2020107,国家青年队7,100111,20201,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020108,国家青年队8,100112,20201,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020109,国家青年队9,100113,20201,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600301:5,1:4:100|2:100105:5|2:600301:2,40,"[1001,1002]"
2020110,国家青年队10,100114,20201,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600302:5,1:4:100|2:100105:5|2:600302:2,40,"[1001,1002]"
2020201,国家青年队1,100101,20202,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020202,国家青年队2,100102,20202,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020203,国家青年队3,100103,20202,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600303:5,1:4:100|2:100105:5|2:600303:2,40,"[1001,1002]"
2020204,国家青年队4,100104,20202,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020205,国家青年队5,100105,20202,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020206,国家青年队6,100106,20202,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600304:5,1:4:100|2:100105:5|2:600304:2,40,"[1001,1002]"
2020207,国家青年队7,100107,20202,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020208,国家青年队8,100108,20202,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020209,国家青年队9,100109,20202,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600305:5,1:4:100|2:100105:5|2:600305:2,40,"[1001,1002]"
2020210,国家青年队10,100110,20202,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600306:5,1:4:100|2:100105:5|2:600306:2,40,"[1001,1002]"
2020301,国家青年队1,100111,20203,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020302,国家青年队2,100112,20203,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020303,国家青年队3,100113,20203,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600307:5,1:4:100|2:100105:5|2:600307:2,40,"[1001,1002]"
2020304,国家青年队4,100114,20203,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020305,国家青年队5,100101,20203,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020306,国家青年队6,100102,20203,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600308:5,1:4:100|2:100105:5|2:600308:2,40,"[1001,1002]"
2020307,国家青年队7,100103,20203,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020308,国家青年队8,100104,20203,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020309,国家青年队9,100105,20203,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600309:5,1:4:100|2:100105:5|2:600309:2,40,"[1001,1002]"
2020310,国家青年队10,100106,20203,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600310:5,1:4:100|2:100105:5|2:600310:2,40,"[1001,1002]"
2020401,国家青年队1,100107,20204,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020402,国家青年队2,100108,20204,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020403,国家青年队3,100109,20204,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600301:5,1:4:100|2:100105:5|2:600301:2,40,"[1001,1002]"
2020404,国家青年队4,100110,20204,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020405,国家青年队5,100111,20204,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020406,国家青年队6,100112,20204,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600302:5,1:4:100|2:100105:5|2:600302:2,40,"[1001,1002]"
2020407,国家青年队7,100113,20204,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020408,国家青年队8,100114,20204,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020409,国家青年队9,100101,20204,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600303:5,1:4:100|2:100105:5|2:600303:2,40,"[1001,1002]"
2020410,国家青年队10,100102,20204,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600304:5,1:4:100|2:100105:5|2:600304:2,40,"[1001,1002]"
2020501,埃及奥林匹克,100103,20205,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020502,赫里奥波里斯,100104,20205,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020503,亚历山大港,100105,20205,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600305:5,1:4:100|2:100105:5|2:600305:2,40,"[1001,1002]"
2020504,埃及艾查捷拉,100106,20205,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020505,史莫哈,100107,20205,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020506,埃及竞技,100108,20205,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600306:5,1:4:100|2:100105:5|2:600306:2,40,"[1001,1002]"
2020507,阿尔佐奥尔,100109,20205,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020508,埃及保险,100110,20205,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020509,埃及开罗国民,100111,20205,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600307:5,1:4:100|2:100105:5|2:600307:2,40,"[1001,1002]"
2020510,海亚阿尔卡纳,100112,20205,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600308:5,1:4:100|2:100105:5|2:600308:2,40,"[1001,1002]"
2020601,火鸟,100113,20206,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020602,杜阿拉大学,100114,20206,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020603,BEAC,100101,20206,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600309:5,1:4:100|2:100105:5|2:600309:2,40,"[1001,1002]"
2020604,Le恩坎篮球,100102,20206,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020605,FAP Yaounde,100103,20206,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020606,布埃亚火山勇士,100104,20206,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600310:5,1:4:100|2:100105:5|2:600310:2,40,"[1001,1002]"
2020607,Nzui Manto BGTE,100105,20206,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020608,Condor Yaounde,100106,20206,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020609,Ecole de Basket DLA,100107,20206,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600301:5,1:4:100|2:100105:5|2:600301:2,40,"[1001,1002]"
2020610,布埃亚火山勇士,100108,20206,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600302:5,1:4:100|2:100105:5|2:600302:2,40,"[1001,1002]"
2020701,国家青年队1,100109,20207,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020702,国家青年队2,100110,20207,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020703,国家青年队3,100111,20207,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600303:5,1:4:100|2:100105:5|2:600303:2,40,"[1001,1002]"
2020704,国家青年队4,100112,20207,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020705,国家青年队5,100113,20207,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020706,国家青年队6,100114,20207,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600304:5,1:4:100|2:100105:5|2:600304:2,40,"[1001,1002]"
2020707,国家青年队7,100101,20207,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020708,国家青年队8,100102,20207,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020709,国家青年队9,100103,20207,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600305:5,1:4:100|2:100105:5|2:600305:2,40,"[1001,1002]"
2020710,国家青年队10,100104,20207,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600306:5,1:4:100|2:100105:5|2:600306:2,40,"[1001,1002]"
2020801,国家青年队1,100105,20208,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020802,国家青年队2,100106,20208,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020803,国家青年队3,100107,20208,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600307:5,1:4:100|2:100105:5|2:600307:2,40,"[1001,1002]"
2020804,国家青年队4,100108,20208,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020805,国家青年队5,100109,20208,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020806,国家青年队6,100110,20208,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600308:5,1:4:100|2:100105:5|2:600308:2,40,"[1001,1002]"
2020807,国家青年队7,100111,20208,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020808,国家青年队8,100112,20208,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020809,国家青年队9,100113,20208,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600309:5,1:4:100|2:100105:5|2:600309:2,40,"[1001,1002]"
2020810,国家青年队10,100114,20208,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600310:5,1:4:100|2:100105:5|2:600310:2,40,"[1001,1002]"
2020901,国家青年队1,100101,20209,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020902,国家青年队2,100102,20209,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020903,国家青年队3,100103,20209,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600301:5,1:4:100|2:100105:5|2:600301:2,40,"[1001,1002]"
2020904,国家青年队4,100104,20209,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020905,国家青年队5,100105,20209,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020906,国家青年队6,100106,20209,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600302:5,1:4:100|2:100105:5|2:600302:2,40,"[1001,1002]"
2020907,国家青年队7,100107,20209,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020908,国家青年队8,100108,20209,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2020909,国家青年队9,100109,20209,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600303:5,1:4:100|2:100105:5|2:600303:2,40,"[1001,1002]"
2020910,国家青年队10,100110,20209,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600304:5,1:4:100|2:100105:5|2:600304:2,40,"[1001,1002]"
2021001,国家青年队1,100111,20210,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2021002,国家青年队2,100112,20210,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2021003,国家青年队3,100113,20210,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600305:5,1:4:100|2:100105:5|2:600305:2,40,"[1001,1002]"
2021004,国家青年队4,100114,20210,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2021005,国家青年队5,100101,20210,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2021006,国家青年队6,100102,20210,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600306:5,1:4:100|2:100105:5|2:600306:2,40,"[1001,1002]"
2021007,国家青年队7,100103,20210,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2021008,国家青年队8,100104,20210,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2021009,国家青年队9,100105,20210,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600307:5,1:4:100|2:100105:5|2:600307:2,40,"[1001,1002]"
2021010,国家青年队10,100106,20210,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600308:5,1:4:100|2:100105:5|2:600308:2,40,"[1001,1002]"
2030101,宾厄姆顿大学熊猫队,100107,20301,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030102,布莱恩特大学斗牛犬队,100108,20301,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030103,缅因大学黑熊队,100109,20301,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600409:5,1:4:100|2:100105:5|2:600409:2,40,"[1001,1002]"
2030104,马里兰大学寻回犬队,100110,20301,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030105,马萨诸塞大学河鹰队,100111,20301,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030106,新罕布什尔大学野猫队,100112,20301,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600410:5,1:4:100|2:100105:5|2:600410:2,40,"[1001,1002]"
2030107,新泽西理工学院高地人队,100113,20301,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030108,佛蒙特大学目录队,100114,20301,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030109,中佛罗里达大学骑士队,100101,20301,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600401:5,1:4:100|2:100105:5|2:600401:2,40,"[1001,1002]"
2030110,N步行者,100102,20301,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600402:5,1:4:100|2:100105:5|2:600402:2,40,"[1001,1002]"
2030201,东卡罗来纳大学海盗队,100103,20302,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030202,休斯顿大学美洲狮队,100104,20302,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030203,孟菲斯大学老虎队队,100105,20302,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600403:5,1:4:100|2:100105:5|2:600403:2,40,"[1001,1002]"
2030204,南佛罗里达大学公牛队,100106,20302,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030205,南方卫理公会大学野马队,100107,20302,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030206,天普大学猫头鹰队,100108,20302,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600404:5,1:4:100|2:100105:5|2:600404:2,40,"[1001,1002]"
2030207,杜兰大学绿波队,100109,20302,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030208,塔尔萨大学金色飓风队,100110,20302,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030209,威奇托州立大学震惊者队,100111,20302,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600405:5,1:4:100|2:100105:5|2:600405:2,40,"[1001,1002]"
2030210,波士顿学院老鹰队,100112,20302,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600406:5,1:4:100|2:100105:5|2:600406:2,40,"[1001,1002]"
2030301,克莱姆森大学老虎队,100113,20303,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030302,杜克大学蓝魔队,100114,20303,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030303,佛罗里达州立大学塞米诺尔队,100101,20303,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600407:5,1:4:100|2:100105:5|2:600407:2,40,"[1001,1002]"
2030304,佐治亚理工学院黄色夹克队,100102,20303,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030305,路易斯维尔大学红衣主教队,100103,20303,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030306,迈阿密大学飓风队,100104,20303,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600408:5,1:4:100|2:100105:5|2:600408:2,40,"[1001,1002]"
2030307,飞艇队,100105,20303,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030308,勇者队,100106,20303,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030309,大湖队,100107,20303,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600409:5,1:4:100|2:100105:5|2:600409:2,40,"[1001,1002]"
2030310,国王队,100108,20303,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600410:5,1:4:100|2:100105:5|2:600410:2,40,"[1001,1002]"
2030401,雪城大学橙子队,100109,20304,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030402,弗吉尼亚大学骑士队队,100110,20304,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030403,弗吉尼亚理工学院霍基斯队,100111,20304,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600401:5,1:4:100|2:100105:5|2:600401:2,40,"[1001,1002]"
2030404,维克森林大学恶魔执事队,100112,20304,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030405,奥斯汀皮伊州立大学州长队,100113,20304,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030406,贝拉明大学骑士队,100114,20304,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600402:5,1:4:100|2:100105:5|2:600402:2,40,"[1001,1002]"
2030407,中央阿肯色大学熊队,100101,20304,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030408,东肯塔基大学上校队,100102,20304,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030409,神的母校,100103,20304,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600403:5,1:4:100|2:100105:5|2:600403:2,40,"[1001,1002]"
2030410,工蜂队,100104,20304,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600404:5,1:4:100|2:100105:5|2:600404:2,40,"[1001,1002]"
2030501,杰克逊维尔州立大学斗鸡队,100105,20305,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030502,肯尼索州立大学猫头鹰队,100106,20305,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030503,自由大学火焰队,100107,20305,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600405:5,1:4:100|2:100105:5|2:600405:2,40,"[1001,1002]"
2030504,利普斯科姆大学野牛队,100108,20305,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030505,北阿拉巴马大学狮子队,100109,20305,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030506,北佛罗里达大学鱼鹰队,100110,20305,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600406:5,1:4:100|2:100105:5|2:600406:2,40,"[1001,1002]"
2030507,夏洛特皇后大学[e]皇家队队,100111,20305,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030508,斯泰森大学帽匠队,100112,20305,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030509,戴维森学院野猫队,100113,20305,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600407:5,1:4:100|2:100105:5|2:600407:2,40,"[1001,1002]"
2030510,代顿大学传单队,100114,20305,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600408:5,1:4:100|2:100105:5|2:600408:2,40,"[1001,1002]"
2030601,杜肯大学公爵队,100101,20306,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030602,福特汉姆大学公羊队,100102,20306,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030603,乔治梅森大学爱国者队,100103,20306,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600409:5,1:4:100|2:100105:5|2:600409:2,40,"[1001,1002]"
2030604,乔治华盛顿大学殖民者队,100104,20306,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030605,拉萨尔大学探险家队,100105,20306,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2030606,芝加哥洛约拉大学漫步者队,100106,20306,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600410:5,1:4:100|2:100105:5|2:600410:2,40,"[1001,1002]"
