Id,Name,Icon,Chapter,Tactics,TacticsLevels,Reward,Star3,OnBattle
4034108,[1星]程帅澎第8关,900103,1040341,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034109,[1星]程帅澎第9关,900104,1040341,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034110,[1星]程帅澎第10关,900105,1040341,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034301,[3星]程帅澎第1关,900106,1040343,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034302,[3星]程帅澎第2关,900107,1040343,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034303,[3星]程帅澎第3关,900108,1040343,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034304,[3星]程帅澎第4关,900109,1040343,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034305,[3星]程帅澎第5关,900110,1040343,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034306,[3星]程帅澎第6关,900111,1040343,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034307,[3星]程帅澎第7关,900112,1040343,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034308,[3星]程帅澎第8关,900113,1040343,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034309,[3星]程帅澎第9关,900114,1040343,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034310,[3星]程帅澎第10关,900115,1040343,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034501,[5星]程帅澎第1关,900116,1040345,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034502,[5星]程帅澎第2关,900117,1040345,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034503,[5星]程帅澎第3关,900118,1040345,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034504,[5星]程帅澎第4关,900119,1040345,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034505,[5星]程帅澎第5关,900120,1040345,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034506,[5星]程帅澎第6关,900101,1040345,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034507,[5星]程帅澎第7关,900102,1040345,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034508,[5星]程帅澎第8关,900103,1040345,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034509,[5星]程帅澎第9关,900104,1040345,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034510,[5星]程帅澎第10关,900105,1040345,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4035001,[0星]周琦第1关,900111,1040350,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035002,[0星]周琦第2关,900112,1040350,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035003,[0星]周琦第3关,900113,1040350,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035004,[0星]周琦第4关,900114,1040350,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035005,[0星]周琦第5关,900115,1040350,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035101,[1星]周琦第1关,900116,1040351,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035102,[1星]周琦第2关,900117,1040351,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035103,[1星]周琦第3关,900118,1040351,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035104,[1星]周琦第4关,900119,1040351,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035105,[1星]周琦第5关,900120,1040351,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035106,[1星]周琦第6关,900101,1040351,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035107,[1星]周琦第7关,900102,1040351,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035108,[1星]周琦第8关,900103,1040351,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035109,[1星]周琦第9关,900104,1040351,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035110,[1星]周琦第10关,900105,1040351,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035301,[3星]周琦第1关,900106,1040353,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035302,[3星]周琦第2关,900107,1040353,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035303,[3星]周琦第3关,900108,1040353,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035304,[3星]周琦第4关,900109,1040353,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035305,[3星]周琦第5关,900110,1040353,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035306,[3星]周琦第6关,900111,1040353,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035307,[3星]周琦第7关,900112,1040353,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035308,[3星]周琦第8关,900113,1040353,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035309,[3星]周琦第9关,900114,1040353,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035310,[3星]周琦第10关,900115,1040353,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035501,[5星]周琦第1关,900116,1040355,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035502,[5星]周琦第2关,900117,1040355,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035503,[5星]周琦第3关,900118,1040355,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035504,[5星]周琦第4关,900119,1040355,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035505,[5星]周琦第5关,900120,1040355,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035506,[5星]周琦第6关,900101,1040355,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035507,[5星]周琦第7关,900102,1040355,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035508,[5星]周琦第8关,900103,1040355,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035509,[5星]周琦第9关,900104,1040355,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4035510,[5星]周琦第10关,900105,1040355,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,538]"
4036001,[0星]陈国豪第1关,900116,1040360,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036002,[0星]陈国豪第2关,900117,1040360,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036003,[0星]陈国豪第3关,900118,1040360,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036004,[0星]陈国豪第4关,900119,1040360,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036005,[0星]陈国豪第5关,900120,1040360,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036101,[1星]陈国豪第1关,900101,1040361,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036102,[1星]陈国豪第2关,900102,1040361,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036103,[1星]陈国豪第3关,900103,1040361,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036104,[1星]陈国豪第4关,900104,1040361,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036105,[1星]陈国豪第5关,900105,1040361,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036106,[1星]陈国豪第6关,900106,1040361,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036107,[1星]陈国豪第7关,900107,1040361,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036108,[1星]陈国豪第8关,900108,1040361,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036109,[1星]陈国豪第9关,900109,1040361,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036110,[1星]陈国豪第10关,900110,1040361,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036301,[3星]陈国豪第1关,900111,1040363,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036302,[3星]陈国豪第2关,900112,1040363,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036303,[3星]陈国豪第3关,900113,1040363,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036304,[3星]陈国豪第4关,900114,1040363,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036305,[3星]陈国豪第5关,900115,1040363,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036306,[3星]陈国豪第6关,900116,1040363,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036307,[3星]陈国豪第7关,900117,1040363,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036308,[3星]陈国豪第8关,900118,1040363,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036309,[3星]陈国豪第9关,900119,1040363,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036310,[3星]陈国豪第10关,900120,1040363,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036501,[5星]陈国豪第1关,900101,1040365,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036502,[5星]陈国豪第2关,900102,1040365,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036503,[5星]陈国豪第3关,900103,1040365,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036504,[5星]陈国豪第4关,900104,1040365,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036505,[5星]陈国豪第5关,900105,1040365,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036506,[5星]陈国豪第6关,900106,1040365,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036507,[5星]陈国豪第7关,900107,1040365,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036508,[5星]陈国豪第8关,900108,1040365,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036509,[5星]陈国豪第9关,900109,1040365,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4036510,[5星]陈国豪第10关,900110,1040365,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,539]"
4037001,[0星]邹阳第1关,900111,1040370,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037002,[0星]邹阳第2关,900112,1040370,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037003,[0星]邹阳第3关,900113,1040370,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037004,[0星]邹阳第4关,900114,1040370,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037005,[0星]邹阳第5关,900115,1040370,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037101,[1星]邹阳第1关,900116,1040371,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037102,[1星]邹阳第2关,900117,1040371,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037103,[1星]邹阳第3关,900118,1040371,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037104,[1星]邹阳第4关,900119,1040371,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037105,[1星]邹阳第5关,900120,1040371,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037106,[1星]邹阳第6关,900101,1040371,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037107,[1星]邹阳第7关,900102,1040371,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037108,[1星]邹阳第8关,900103,1040371,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037109,[1星]邹阳第9关,900104,1040371,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037110,[1星]邹阳第10关,900105,1040371,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037301,[3星]邹阳第1关,900106,1040373,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037302,[3星]邹阳第2关,900107,1040373,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037303,[3星]邹阳第3关,900108,1040373,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037304,[3星]邹阳第4关,900109,1040373,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037305,[3星]邹阳第5关,900110,1040373,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037306,[3星]邹阳第6关,900111,1040373,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037307,[3星]邹阳第7关,900112,1040373,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037308,[3星]邹阳第8关,900113,1040373,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037309,[3星]邹阳第9关,900114,1040373,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037310,[3星]邹阳第10关,900115,1040373,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037501,[5星]邹阳第1关,900116,1040375,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037502,[5星]邹阳第2关,900117,1040375,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037503,[5星]邹阳第3关,900118,1040375,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037504,[5星]邹阳第4关,900119,1040375,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037505,[5星]邹阳第5关,900120,1040375,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037506,[5星]邹阳第6关,900101,1040375,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037507,[5星]邹阳第7关,900102,1040375,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037508,[5星]邹阳第8关,900103,1040375,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037509,[5星]邹阳第9关,900104,1040375,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4037510,[5星]邹阳第10关,900105,1040375,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,540]"
4038001,[0星]杨瀚森第1关,900106,1040380,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038002,[0星]杨瀚森第2关,900107,1040380,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038003,[0星]杨瀚森第3关,900108,1040380,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038004,[0星]杨瀚森第4关,900109,1040380,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038005,[0星]杨瀚森第5关,900110,1040380,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038101,[1星]杨瀚森第1关,900111,1040381,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038102,[1星]杨瀚森第2关,900112,1040381,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038103,[1星]杨瀚森第3关,900113,1040381,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038104,[1星]杨瀚森第4关,900114,1040381,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038105,[1星]杨瀚森第5关,900115,1040381,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038106,[1星]杨瀚森第6关,900116,1040381,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038107,[1星]杨瀚森第7关,900117,1040381,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038108,[1星]杨瀚森第8关,900118,1040381,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038109,[1星]杨瀚森第9关,900119,1040381,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038110,[1星]杨瀚森第10关,900120,1040381,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038301,[3星]杨瀚森第1关,900101,1040383,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038302,[3星]杨瀚森第2关,900102,1040383,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038303,[3星]杨瀚森第3关,900103,1040383,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038304,[3星]杨瀚森第4关,900104,1040383,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038305,[3星]杨瀚森第5关,900105,1040383,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038306,[3星]杨瀚森第6关,900106,1040383,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038307,[3星]杨瀚森第7关,900107,1040383,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038308,[3星]杨瀚森第8关,900108,1040383,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038309,[3星]杨瀚森第9关,900109,1040383,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038310,[3星]杨瀚森第10关,900110,1040383,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038501,[5星]杨瀚森第1关,900111,1040385,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038502,[5星]杨瀚森第2关,900112,1040385,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038503,[5星]杨瀚森第3关,900113,1040385,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038504,[5星]杨瀚森第4关,900114,1040385,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038505,[5星]杨瀚森第5关,900115,1040385,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038506,[5星]杨瀚森第6关,900116,1040385,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038507,[5星]杨瀚森第7关,900117,1040385,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038508,[5星]杨瀚森第8关,900118,1040385,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038509,[5星]杨瀚森第9关,900119,1040385,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4038510,[5星]杨瀚森第10关,900120,1040385,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,541]"
4039001,[0星]巅峰·李晓旭第1关,900106,1040390,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039002,[0星]巅峰·李晓旭第2关,900107,1040390,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039003,[0星]巅峰·李晓旭第3关,900108,1040390,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039004,[0星]巅峰·李晓旭第4关,900109,1040390,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039005,[0星]巅峰·李晓旭第5关,900110,1040390,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039101,[1星]巅峰·李晓旭第1关,900111,1040391,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039102,[1星]巅峰·李晓旭第2关,900112,1040391,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039103,[1星]巅峰·李晓旭第3关,900113,1040391,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039104,[1星]巅峰·李晓旭第4关,900114,1040391,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039105,[1星]巅峰·李晓旭第5关,900115,1040391,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039106,[1星]巅峰·李晓旭第6关,900116,1040391,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039107,[1星]巅峰·李晓旭第7关,900117,1040391,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039108,[1星]巅峰·李晓旭第8关,900118,1040391,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039109,[1星]巅峰·李晓旭第9关,900119,1040391,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039110,[1星]巅峰·李晓旭第10关,900120,1040391,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039301,[3星]巅峰·李晓旭第1关,900101,1040393,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039302,[3星]巅峰·李晓旭第2关,900102,1040393,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039303,[3星]巅峰·李晓旭第3关,900103,1040393,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039304,[3星]巅峰·李晓旭第4关,900104,1040393,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039305,[3星]巅峰·李晓旭第5关,900105,1040393,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039306,[3星]巅峰·李晓旭第6关,900106,1040393,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039307,[3星]巅峰·李晓旭第7关,900107,1040393,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039308,[3星]巅峰·李晓旭第8关,900108,1040393,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039309,[3星]巅峰·李晓旭第9关,900109,1040393,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039310,[3星]巅峰·李晓旭第10关,900110,1040393,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039501,[5星]巅峰·李晓旭第1关,900111,1040395,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039502,[5星]巅峰·李晓旭第2关,900112,1040395,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039503,[5星]巅峰·李晓旭第3关,900113,1040395,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039504,[5星]巅峰·李晓旭第4关,900114,1040395,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039505,[5星]巅峰·李晓旭第5关,900115,1040395,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039506,[5星]巅峰·李晓旭第6关,900116,1040395,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039507,[5星]巅峰·李晓旭第7关,900117,1040395,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039508,[5星]巅峰·李晓旭第8关,900118,1040395,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039509,[5星]巅峰·李晓旭第9关,900119,1040395,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4039510,[5星]巅峰·李晓旭第10关,900120,1040395,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,542]"
4040001,[0星]全明星·赵睿第1关,900111,1040400,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040002,[0星]全明星·赵睿第2关,900112,1040400,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040003,[0星]全明星·赵睿第3关,900113,1040400,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040004,[0星]全明星·赵睿第4关,900114,1040400,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040005,[0星]全明星·赵睿第5关,900115,1040400,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040101,[1星]全明星·赵睿第1关,900116,1040401,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040102,[1星]全明星·赵睿第2关,900117,1040401,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040103,[1星]全明星·赵睿第3关,900118,1040401,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040104,[1星]全明星·赵睿第4关,900119,1040401,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040105,[1星]全明星·赵睿第5关,900120,1040401,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040106,[1星]全明星·赵睿第6关,900101,1040401,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040107,[1星]全明星·赵睿第7关,900102,1040401,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040108,[1星]全明星·赵睿第8关,900103,1040401,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040109,[1星]全明星·赵睿第9关,900104,1040401,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040110,[1星]全明星·赵睿第10关,900105,1040401,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040301,[3星]全明星·赵睿第1关,900106,1040403,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040302,[3星]全明星·赵睿第2关,900107,1040403,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040303,[3星]全明星·赵睿第3关,900108,1040403,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040304,[3星]全明星·赵睿第4关,900109,1040403,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040305,[3星]全明星·赵睿第5关,900110,1040403,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040306,[3星]全明星·赵睿第6关,900111,1040403,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040307,[3星]全明星·赵睿第7关,900112,1040403,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040308,[3星]全明星·赵睿第8关,900113,1040403,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040309,[3星]全明星·赵睿第9关,900114,1040403,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040310,[3星]全明星·赵睿第10关,900115,1040403,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040501,[5星]全明星·赵睿第1关,900116,1040405,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040502,[5星]全明星·赵睿第2关,900117,1040405,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040503,[5星]全明星·赵睿第3关,900118,1040405,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040504,[5星]全明星·赵睿第4关,900119,1040405,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040505,[5星]全明星·赵睿第5关,900120,1040405,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040506,[5星]全明星·赵睿第6关,900101,1040405,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040507,[5星]全明星·赵睿第7关,900102,1040405,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040508,[5星]全明星·赵睿第8关,900103,1040405,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040509,[5星]全明星·赵睿第9关,900104,1040405,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
4040510,[5星]全明星·赵睿第10关,900105,1040405,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,543]"
