Id,Portrait,Star,Skills,ClubId,Name,Ability,Number,AdaptPosition,Quality,GiftIds,Power
30506066,90150605,1,[0],3050606,Cornelia,"{""1"":2428,""2"":1689,""3"":2323,""4"":2428,""5"":2745,""6"":2111,""7"":1689,""8"":1056,""9"":2534,""10"":2111}",10,[2],3,[0],97
30506067,90150602,1,[0],3050606,Ingemar,"{""1"":2111,""2"":2111,""3"":2111,""4"":2111,""5"":2111,""6"":2111,""7"":2111,""8"":2111,""9"":2111,""10"":2111}",32,[3],3,[0],100
30506068,90150605,1,[0],3050606,Elma,"{""1"":1900,""2"":2534,""3"":1900,""4"":1795,""5"":1373,""6"":2111,""7"":2745,""8"":2956,""9"":1689,""10"":2111}",24,[4],3,[0],81
30506069,90150607,1,[0],3050606,Berg,"{""1"":1900,""2"":2534,""3"":1795,""4"":1795,""5"":1478,""6"":2111,""7"":2745,""8"":2956,""9"":1689,""10"":2111}",26,[5],3,[0],91
30506070,90150607,1,[0],3050607,Verne,"{""1"":2463,""2"":1877,""3"":2698,""4"":2698,""5"":3167,""6"":2346,""7"":1408,""8"":1642,""9"":2815,""10"":2346}",1,[1],3,[0],91
30506071,90150605,1,[0],3050607,Freda,"{""1"":2698,""2"":1877,""3"":2581,""4"":2698,""5"":3050,""6"":2346,""7"":1877,""8"":1173,""9"":2815,""10"":2346}",9,[2],3,[0],91
30506072,90150604,1,[0],3050607,Barnett,"{""1"":2346,""2"":2346,""3"":2346,""4"":2346,""5"":2346,""6"":2346,""7"":2346,""8"":2346,""9"":2346,""10"":2346}",7,[3],3,[0],98
30506073,90150603,1,[0],3050607,Philip,"{""1"":2111,""2"":2815,""3"":2111,""4"":1994,""5"":1525,""6"":2346,""7"":3050,""8"":3284,""9"":1877,""10"":2346}",7,[4],3,[0],83
30506074,90150601,1,[0],3050607,Herbert,"{""1"":2111,""2"":2815,""3"":1994,""4"":1994,""5"":1642,""6"":2346,""7"":3050,""8"":3284,""9"":1877,""10"":2346}",13,[5],3,[0],96
30506075,90150608,1,[0],3050607,Marsh,"{""1"":2217,""2"":1689,""3"":2428,""4"":2428,""5"":2850,""6"":2111,""7"":1267,""8"":1478,""9"":2534,""10"":2111}",10,[1],3,[0],81
30506076,90150606,1,[0],3050607,Dominic,"{""1"":2428,""2"":1689,""3"":2323,""4"":2428,""5"":2745,""6"":2111,""7"":1689,""8"":1056,""9"":2534,""10"":2111}",3,[2],3,[0],86
30506077,90150602,1,[0],3050607,Sean,"{""1"":2111,""2"":2111,""3"":2111,""4"":2111,""5"":2111,""6"":2111,""7"":2111,""8"":2111,""9"":2111,""10"":2111}",5,[3],3,[0],98
30506078,90150601,1,[0],3050607,Flora,"{""1"":1900,""2"":2534,""3"":1900,""4"":1795,""5"":1373,""6"":2111,""7"":2745,""8"":2956,""9"":1689,""10"":2111}",50,[4],3,[0],90
30506079,90150605,1,[0],3050607,Warner,"{""1"":1900,""2"":2534,""3"":1795,""4"":1795,""5"":1478,""6"":2111,""7"":2745,""8"":2956,""9"":1689,""10"":2111}",23,[5],3,[0],80
30506080,90150601,1,[0],3050608,Bishop,"{""1"":2463,""2"":1877,""3"":2698,""4"":2698,""5"":3167,""6"":2346,""7"":1408,""8"":1642,""9"":2815,""10"":2346}",19,[1],3,[0],86
30506081,90150606,1,[0],3050608,Lyndon,"{""1"":2698,""2"":1877,""3"":2581,""4"":2698,""5"":3050,""6"":2346,""7"":1877,""8"":1173,""9"":2815,""10"":2346}",21,[2],3,[0],82
30506082,90150607,1,[0],3050608,Thera,"{""1"":2346,""2"":2346,""3"":2346,""4"":2346,""5"":2346,""6"":2346,""7"":2346,""8"":2346,""9"":2346,""10"":2346}",14,[3],3,[0],85
30506083,90150606,1,[0],3050608,Ogden,"{""1"":2111,""2"":2815,""3"":2111,""4"":1994,""5"":1525,""6"":2346,""7"":3050,""8"":3284,""9"":1877,""10"":2346}",11,[4],3,[0],91
30506084,90150608,1,[0],3050608,York,"{""1"":2111,""2"":2815,""3"":1994,""4"":1994,""5"":1642,""6"":2346,""7"":3050,""8"":3284,""9"":1877,""10"":2346}",51,[5],3,[0],96
30506085,90150604,1,[0],3050608,Clement,"{""1"":2217,""2"":1689,""3"":2428,""4"":2428,""5"":2850,""6"":2111,""7"":1267,""8"":1478,""9"":2534,""10"":2111}",16,[1],3,[0],95
30506086,90150602,1,[0],3050608,Lester,"{""1"":2428,""2"":1689,""3"":2323,""4"":2428,""5"":2745,""6"":2111,""7"":1689,""8"":1056,""9"":2534,""10"":2111}",8,[2],3,[0],89
30506087,90150603,1,[0],3050608,Sean,"{""1"":2111,""2"":2111,""3"":2111,""4"":2111,""5"":2111,""6"":2111,""7"":2111,""8"":2111,""9"":2111,""10"":2111}",17,[3],3,[0],96
30506088,90150607,1,[0],3050608,Gail,"{""1"":1900,""2"":2534,""3"":1900,""4"":1795,""5"":1373,""6"":2111,""7"":2745,""8"":2956,""9"":1689,""10"":2111}",50,[4],3,[0],96
30506089,90150608,1,[0],3050608,Ben,"{""1"":1900,""2"":2534,""3"":1795,""4"":1795,""5"":1478,""6"":2111,""7"":2745,""8"":2956,""9"":1689,""10"":2111}",14,[5],3,[0],86
30506090,90150605,1,[0],3050609,Tina,"{""1"":2466,""2"":1879,""3"":2701,""4"":2701,""5"":3171,""6"":2349,""7"":1409,""8"":1644,""9"":2819,""10"":2349}",15,[1],3,[102001210],85
30506091,90150603,1,[0],3050609,Eileen,"{""1"":2701,""2"":1879,""3"":2584,""4"":2701,""5"":3054,""6"":2349,""7"":1879,""8"":1175,""9"":2819,""10"":2349}",13,[2],3,[102005210],96
30506092,90150606,1,[0],3050609,Ferdinand,"{""1"":2349,""2"":2349,""3"":2349,""4"":2349,""5"":2349,""6"":2349,""7"":2349,""8"":2349,""9"":2349,""10"":2349}",12,[3],3,[102009210],94
30506093,90150604,1,[0],3050609,Cyril,"{""1"":2114,""2"":2819,""3"":2114,""4"":1997,""5"":1527,""6"":2349,""7"":3054,""8"":3289,""9"":1879,""10"":2349}",9,[4],3,[102013210],98
30506094,90150603,1,[0],3050609,Novia,"{""1"":2114,""2"":2819,""3"":1997,""4"":1997,""5"":1644,""6"":2349,""7"":3054,""8"":3289,""9"":1879,""10"":2349}",0,[5],3,[103001310],100
30506095,90150608,1,[0],3050609,Sam,"{""1"":2219,""2"":1691,""3"":2431,""4"":2431,""5"":2854,""6"":2114,""7"":1268,""8"":1480,""9"":2537,""10"":2114}",0,[1],3,[0],87
30506096,90150607,1,[0],3050609,Lindsay,"{""1"":2431,""2"":1691,""3"":2326,""4"":2431,""5"":2749,""6"":2114,""7"":1691,""8"":1058,""9"":2537,""10"":2114}",14,[2],3,[0],89
30506097,90150607,1,[0],3050609,Emma,"{""1"":2114,""2"":2114,""3"":2114,""4"":2114,""5"":2114,""6"":2114,""7"":2114,""8"":2114,""9"":2114,""10"":2114}",5,[3],3,[0],89
30506098,90150603,1,[0],3050609,Riva,"{""1"":1903,""2"":2537,""3"":1903,""4"":1797,""5"":1374,""6"":2114,""7"":2749,""8"":2960,""9"":1691,""10"":2114}",15,[4],3,[0],94
30506099,90150602,1,[0],3050609,Joyce,"{""1"":1903,""2"":2537,""3"":1797,""4"":1797,""5"":1480,""6"":2114,""7"":2749,""8"":2960,""9"":1691,""10"":2114}",32,[5],3,[0],89
30506100,90150603,1,[0],3050610,Sibyl,"{""1"":2466,""2"":1879,""3"":2701,""4"":2701,""5"":3171,""6"":2349,""7"":1409,""8"":1644,""9"":2819,""10"":2349}",43,[1],3,[102002210],96
30506101,90150607,1,[0],3050610,Adair,"{""1"":2701,""2"":1879,""3"":2584,""4"":2701,""5"":3054,""6"":2349,""7"":1879,""8"":1175,""9"":2819,""10"":2349}",0,[2],3,[102006210],91
30506102,90150606,1,[0],3050610,Michelle,"{""1"":2349,""2"":2349,""3"":2349,""4"":2349,""5"":2349,""6"":2349,""7"":2349,""8"":2349,""9"":2349,""10"":2349}",10,[3],3,[102010210],94
30506103,90150602,1,[0],3050610,Aubrey,"{""1"":2114,""2"":2819,""3"":2114,""4"":1997,""5"":1527,""6"":2349,""7"":3054,""8"":3289,""9"":1879,""10"":2349}",12,[4],3,[102014210],83
30506104,90150601,1,[0],3050610,Rachel,"{""1"":2114,""2"":2819,""3"":1997,""4"":1997,""5"":1644,""6"":2349,""7"":3054,""8"":3289,""9"":1879,""10"":2349}",27,[5],3,[103011310],85
30506105,90150608,1,[0],3050610,Isidore,"{""1"":2219,""2"":1691,""3"":2431,""4"":2431,""5"":2854,""6"":2114,""7"":1268,""8"":1480,""9"":2537,""10"":2114}",3,[1],3,[0],93
30506106,90150604,1,[0],3050610,Asa,"{""1"":2431,""2"":1691,""3"":2326,""4"":2431,""5"":2749,""6"":2114,""7"":1691,""8"":1058,""9"":2537,""10"":2114}",33,[2],3,[0],96
30506107,90150603,1,[0],3050610,Crystal,"{""1"":2114,""2"":2114,""3"":2114,""4"":2114,""5"":2114,""6"":2114,""7"":2114,""8"":2114,""9"":2114,""10"":2114}",1,[3],3,[0],81
30506108,90150604,1,[0],3050610,Mag,"{""1"":1903,""2"":2537,""3"":1903,""4"":1797,""5"":1374,""6"":2114,""7"":2749,""8"":2960,""9"":1691,""10"":2114}",27,[4],3,[0],87
30506109,90150607,1,[0],3050610,Theresa,"{""1"":1903,""2"":2537,""3"":1797,""4"":1797,""5"":1480,""6"":2114,""7"":2749,""8"":2960,""9"":1691,""10"":2114}",12,[5],3,[0],91
30507010,90150704,1,[0],3050701,Blanche,"{""1"":2466,""2"":1879,""3"":2701,""4"":2701,""5"":3171,""6"":2349,""7"":1409,""8"":1644,""9"":2819,""10"":2349}",8,[1],3,[0],84
30507011,90150705,1,[0],3050701,Rita,"{""1"":2701,""2"":1879,""3"":2584,""4"":2701,""5"":3054,""6"":2349,""7"":1879,""8"":1175,""9"":2819,""10"":2349}",8,[2],3,[0],82
30507012,90150707,1,[0],3050701,Abner,"{""1"":2349,""2"":2349,""3"":2349,""4"":2349,""5"":2349,""6"":2349,""7"":2349,""8"":2349,""9"":2349,""10"":2349}",17,[3],3,[0],90
30507013,90150702,1,[0],3050701,Ann,"{""1"":2114,""2"":2819,""3"":2114,""4"":1997,""5"":1527,""6"":2349,""7"":3054,""8"":3289,""9"":1879,""10"":2349}",50,[4],3,[0],94
30507014,90150705,1,[0],3050701,Kennedy,"{""1"":2114,""2"":2819,""3"":1997,""4"":1997,""5"":1644,""6"":2349,""7"":3054,""8"":3289,""9"":1879,""10"":2349}",14,[5],3,[0],99
30507015,90150708,1,[0],3050701,Ann,"{""1"":2219,""2"":1691,""3"":2431,""4"":2431,""5"":2854,""6"":2114,""7"":1268,""8"":1480,""9"":2537,""10"":2114}",15,[1],3,[0],99
30507016,90150703,1,[0],3050701,Marico,"{""1"":2431,""2"":1691,""3"":2326,""4"":2431,""5"":2749,""6"":2114,""7"":1691,""8"":1058,""9"":2537,""10"":2114}",13,[2],3,[0],98
30507017,90150708,1,[0],3050701,Primo,"{""1"":2114,""2"":2114,""3"":2114,""4"":2114,""5"":2114,""6"":2114,""7"":2114,""8"":2114,""9"":2114,""10"":2114}",12,[3],3,[0],95
30507018,90150704,1,[0],3050701,Howar,"{""1"":1903,""2"":2537,""3"":1903,""4"":1797,""5"":1374,""6"":2114,""7"":2749,""8"":2960,""9"":1691,""10"":2114}",9,[4],3,[0],95
30507019,90150705,1,[0],3050701,Alan,"{""1"":1903,""2"":2537,""3"":1797,""4"":1797,""5"":1480,""6"":2114,""7"":2749,""8"":2960,""9"":1691,""10"":2114}",0,[5],3,[0],87
30507020,90150708,1,[0],3050702,Joanna,"{""1"":2470,""2"":1882,""3"":2705,""4"":2705,""5"":3175,""6"":2352,""7"":1411,""8"":1646,""9"":2822,""10"":2352}",0,[1],3,[0],87
30507021,90150706,1,[0],3050702,Humphrey,"{""1"":2705,""2"":1882,""3"":2587,""4"":2705,""5"":3058,""6"":2352,""7"":1882,""8"":1176,""9"":2822,""10"":2352}",14,[2],3,[0],83
30507022,90150701,1,[0],3050702,Denise,"{""1"":2352,""2"":2352,""3"":2352,""4"":2352,""5"":2352,""6"":2352,""7"":2352,""8"":2352,""9"":2352,""10"":2352}",5,[3],3,[0],84
30507023,90150703,1,[0],3050702,Linda,"{""1"":2117,""2"":2822,""3"":2117,""4"":1999,""5"":1529,""6"":2352,""7"":3058,""8"":3293,""9"":1882,""10"":2352}",15,[4],3,[0],96
30507024,90150701,1,[0],3050702,Julius,"{""1"":2117,""2"":2822,""3"":1999,""4"":1999,""5"":1646,""6"":2352,""7"":3058,""8"":3293,""9"":1882,""10"":2352}",32,[5],3,[0],96
30507025,90150704,1,[0],3050702,Bella,"{""1"":2223,""2"":1694,""3"":2435,""4"":2435,""5"":2858,""6"":2117,""7"":1270,""8"":1481,""9"":2540,""10"":2117}",43,[1],3,[0],83
30507026,90150707,1,[0],3050702,Hogan,"{""1"":2435,""2"":1694,""3"":2328,""4"":2435,""5"":2752,""6"":2117,""7"":1694,""8"":1058,""9"":2540,""10"":2117}",0,[2],3,[0],83
30507027,90150705,1,[0],3050702,Curitis,"{""1"":2117,""2"":2117,""3"":2117,""4"":2117,""5"":2117,""6"":2117,""7"":2117,""8"":2117,""9"":2117,""10"":2117}",10,[3],3,[0],96
30507028,90150701,1,[0],3050702,Pandora,"{""1"":1905,""2"":2540,""3"":1905,""4"":1799,""5"":1376,""6"":2117,""7"":2752,""8"":2964,""9"":1694,""10"":2117}",12,[4],3,[0],89
30507029,90150708,1,[0],3050702,Yetta,"{""1"":1905,""2"":2540,""3"":1799,""4"":1799,""5"":1481,""6"":2117,""7"":2752,""8"":2964,""9"":1694,""10"":2117}",27,[5],3,[0],99
30507030,90150705,1,[0],3050703,Samuel,"{""1"":2470,""2"":1882,""3"":2705,""4"":2705,""5"":3175,""6"":2352,""7"":1411,""8"":1646,""9"":2822,""10"":2352}",3,[1],3,[102003210],97
30507031,90150708,1,[0],3050703,Antonio,"{""1"":2705,""2"":1882,""3"":2587,""4"":2705,""5"":3058,""6"":2352,""7"":1882,""8"":1176,""9"":2822,""10"":2352}",33,[2],3,[102007210],91
30507032,90150707,1,[0],3050703,Valentina,"{""1"":2352,""2"":2352,""3"":2352,""4"":2352,""5"":2352,""6"":2352,""7"":2352,""8"":2352,""9"":2352,""10"":2352}",1,[3],3,[102011210],81
30507033,90150707,1,[0],3050703,Cora,"{""1"":2117,""2"":2822,""3"":2117,""4"":1999,""5"":1529,""6"":2352,""7"":3058,""8"":3293,""9"":1882,""10"":2352}",27,[4],3,[102015210],91
30507034,90150701,1,[0],3050703,Leopold,"{""1"":2117,""2"":2822,""3"":1999,""4"":1999,""5"":1646,""6"":2352,""7"":3058,""8"":3293,""9"":1882,""10"":2352}",12,[5],3,[103012310],80
30507035,90150705,1,[0],3050703,Julia,"{""1"":2223,""2"":1694,""3"":2435,""4"":2435,""5"":2858,""6"":2117,""7"":1270,""8"":1481,""9"":2540,""10"":2117}",8,[1],3,[0],82
30507036,90150706,1,[0],3050703,Angela,"{""1"":2435,""2"":1694,""3"":2328,""4"":2435,""5"":2752,""6"":2117,""7"":1694,""8"":1058,""9"":2540,""10"":2117}",7,[2],3,[0],86
30507037,90150704,1,[0],3050703,Tyler,"{""1"":2117,""2"":2117,""3"":2117,""4"":2117,""5"":2117,""6"":2117,""7"":2117,""8"":2117,""9"":2117,""10"":2117}",24,[3],3,[0],94
30507038,90150705,1,[0],3050703,Ursula,"{""1"":1905,""2"":2540,""3"":1905,""4"":1799,""5"":1376,""6"":2117,""7"":2752,""8"":2964,""9"":1694,""10"":2117}",3,[4],3,[0],89
30507039,90150701,1,[0],3050703,Boyd,"{""1"":1905,""2"":2540,""3"":1799,""4"":1799,""5"":1481,""6"":2117,""7"":2752,""8"":2964,""9"":1694,""10"":2117}",1,[5],3,[0],82
30507040,90150702,1,[0],3050704,Jerry,"{""1"":2470,""2"":1882,""3"":2705,""4"":2705,""5"":3175,""6"":2352,""7"":1411,""8"":1646,""9"":2822,""10"":2352}",7,[1],3,[0],84
30507041,90150701,1,[0],3050704,Bridget,"{""1"":2705,""2"":1882,""3"":2587,""4"":2705,""5"":3058,""6"":2352,""7"":1882,""8"":1176,""9"":2822,""10"":2352}",1,[2],3,[0],100
30507042,90150705,1,[0],3050704,Magee,"{""1"":2352,""2"":2352,""3"":2352,""4"":2352,""5"":2352,""6"":2352,""7"":2352,""8"":2352,""9"":2352,""10"":2352}",2,[3],3,[0],81
30507043,90150708,1,[0],3050704,Basil,"{""1"":2117,""2"":2822,""3"":2117,""4"":1999,""5"":1529,""6"":2352,""7"":3058,""8"":3293,""9"":1882,""10"":2352}",3,[4],3,[0],93
30507044,90150708,1,[0],3050704,Tom,"{""1"":2117,""2"":2822,""3"":1999,""4"":1999,""5"":1646,""6"":2352,""7"":3058,""8"":3293,""9"":1882,""10"":2352}",4,[5],3,[0],94
30507045,90150707,1,[0],3050704,Simona,"{""1"":2223,""2"":1694,""3"":2435,""4"":2435,""5"":2858,""6"":2117,""7"":1270,""8"":1481,""9"":2540,""10"":2117}",5,[1],3,[0],93
30507046,90150704,1,[0],3050704,Matthew,"{""1"":2435,""2"":1694,""3"":2328,""4"":2435,""5"":2752,""6"":2117,""7"":1694,""8"":1058,""9"":2540,""10"":2117}",1,[2],3,[0],99
30507047,90150704,1,[0],3050704,Grace,"{""1"":2117,""2"":2117,""3"":2117,""4"":2117,""5"":2117,""6"":2117,""7"":2117,""8"":2117,""9"":2117,""10"":2117}",1,[3],3,[0],90
30507048,90150705,1,[0],3050704,Riva,"{""1"":1905,""2"":2540,""3"":1905,""4"":1799,""5"":1376,""6"":2117,""7"":2752,""8"":2964,""9"":1694,""10"":2117}",1,[4],3,[0],91
30507049,90150707,1,[0],3050704,Jodie,"{""1"":1905,""2"":2540,""3"":1799,""4"":1799,""5"":1481,""6"":2117,""7"":2752,""8"":2964,""9"":1694,""10"":2117}",20,[5],3,[0],95
30507050,90150707,1,[0],3050705,Hannah,"{""1"":2470,""2"":1882,""3"":2705,""4"":2705,""5"":3175,""6"":2352,""7"":1411,""8"":1646,""9"":2822,""10"":2352}",8,[1],3,[0],99
30507051,90150705,1,[0],3050705,Dale,"{""1"":2705,""2"":1882,""3"":2587,""4"":2705,""5"":3058,""6"":2352,""7"":1882,""8"":1176,""9"":2822,""10"":2352}",0,[2],3,[0],86
30507052,90150701,1,[0],3050705,Lisa,"{""1"":2352,""2"":2352,""3"":2352,""4"":2352,""5"":2352,""6"":2352,""7"":2352,""8"":2352,""9"":2352,""10"":2352}",3,[3],3,[0],82
30507053,90150704,1,[0],3050705,Kirk,"{""1"":2117,""2"":2822,""3"":2117,""4"":1999,""5"":1529,""6"":2352,""7"":3058,""8"":3293,""9"":1882,""10"":2352}",23,[4],3,[0],100
30507054,90150706,1,[0],3050705,Colin,"{""1"":2117,""2"":2822,""3"":1999,""4"":1999,""5"":1646,""6"":2352,""7"":3058,""8"":3293,""9"":1882,""10"":2352}",1,[5],3,[0],100
30507055,90150703,1,[0],3050705,Mavis,"{""1"":2223,""2"":1694,""3"":2435,""4"":2435,""5"":2858,""6"":2117,""7"":1270,""8"":1481,""9"":2540,""10"":2117}",33,[1],3,[0],91
30507056,90150708,1,[0],3050705,Alger,"{""1"":2435,""2"":1694,""3"":2328,""4"":2435,""5"":2752,""6"":2117,""7"":1694,""8"":1058,""9"":2540,""10"":2117}",10,[2],3,[0],93
30507057,90150702,1,[0],3050705,Eudora,"{""1"":2117,""2"":2117,""3"":2117,""4"":2117,""5"":2117,""6"":2117,""7"":2117,""8"":2117,""9"":2117,""10"":2117}",39,[3],3,[0],83
30507058,90150701,1,[0],3050705,Zenobia,"{""1"":1905,""2"":2540,""3"":1905,""4"":1799,""5"":1376,""6"":2117,""7"":2752,""8"":2964,""9"":1694,""10"":2117}",16,[4],3,[0],99
30507059,90150701,1,[0],3050705,Bertha,"{""1"":1905,""2"":2540,""3"":1799,""4"":1799,""5"":1481,""6"":2117,""7"":2752,""8"":2964,""9"":1694,""10"":2117}",33,[5],3,[0],88
30507060,90150701,1,[0],3050706,Randolph,"{""1"":2473,""2"":1884,""3"":2708,""4"":2708,""5"":3179,""6"":2355,""7"":1413,""8"":1649,""9"":2826,""10"":2355}",9,[1],3,[102004210],98
30507061,90150706,1,[0],3050706,Jim,"{""1"":2708,""2"":1884,""3"":2591,""4"":2708,""5"":3062,""6"":2355,""7"":1884,""8"":1178,""9"":2826,""10"":2355}",25,[2],3,[102008210],89
30507062,90150704,1,[0],3050706,Julian,"{""1"":2355,""2"":2355,""3"":2355,""4"":2355,""5"":2355,""6"":2355,""7"":2355,""8"":2355,""9"":2355,""10"":2355}",1,[3],3,[102012210],95
30507063,90150707,1,[0],3050706,Truman,"{""1"":2120,""2"":2826,""3"":2120,""4"":2002,""5"":1531,""6"":2355,""7"":3062,""8"":3297,""9"":1884,""10"":2355}",10,[4],3,[103014310],84
30507064,90150703,1,[0],3050706,Marshall,"{""1"":2120,""2"":2826,""3"":2002,""4"":2002,""5"":1649,""6"":2355,""7"":3062,""8"":3297,""9"":1884,""10"":2355}",32,[5],3,[103016310],86
30507065,90150703,1,[0],3050706,Vivien,"{""1"":2226,""2"":1696,""3"":2437,""4"":2437,""5"":2861,""6"":2120,""7"":1272,""8"":1484,""9"":2543,""10"":2120}",24,[1],3,[0],82
30507066,90150705,1,[0],3050706,Ella,"{""1"":2437,""2"":1696,""3"":2332,""4"":2437,""5"":2756,""6"":2120,""7"":1696,""8"":1060,""9"":2543,""10"":2120}",26,[2],3,[0],97
30507067,90150702,1,[0],3050706,Cornelia,"{""1"":2120,""2"":2120,""3"":2120,""4"":2120,""5"":2120,""6"":2120,""7"":2120,""8"":2120,""9"":2120,""10"":2120}",21,[3],3,[0],88
30507068,90150705,1,[0],3050706,York,"{""1"":1908,""2"":2543,""3"":1908,""4"":1802,""5"":1378,""6"":2120,""7"":2756,""8"":2967,""9"":1696,""10"":2120}",17,[4],3,[0],92
30507069,90150707,1,[0],3050706,April,"{""1"":1908,""2"":2543,""3"":1802,""4"":1802,""5"":1484,""6"":2120,""7"":2756,""8"":2967,""9"":1696,""10"":2120}",9,[5],3,[0],89
30507070,90150704,1,[0],3050707,Stanford,"{""1"":2473,""2"":1884,""3"":2708,""4"":2708,""5"":3179,""6"":2355,""7"":1413,""8"":1649,""9"":2826,""10"":2355}",20,[1],3,[0],85
30507071,90150707,1,[0],3050707,Winifred,"{""1"":2708,""2"":1884,""3"":2591,""4"":2708,""5"":3062,""6"":2355,""7"":1884,""8"":1178,""9"":2826,""10"":2355}",9,[2],3,[0],88
30507072,90150704,1,[0],3050707,Evangeline,"{""1"":2355,""2"":2355,""3"":2355,""4"":2355,""5"":2355,""6"":2355,""7"":2355,""8"":2355,""9"":2355,""10"":2355}",10,[3],3,[0],90
30507073,90150703,1,[0],3050707,Molly,"{""1"":2120,""2"":2826,""3"":2120,""4"":2002,""5"":1531,""6"":2355,""7"":3062,""8"":3297,""9"":1884,""10"":2355}",7,[4],3,[0],88
30507074,90150701,1,[0],3050707,Sheila,"{""1"":2120,""2"":2826,""3"":2002,""4"":2002,""5"":1649,""6"":2355,""7"":3062,""8"":3297,""9"":1884,""10"":2355}",5,[5],3,[0],91
30507075,90150708,1,[0],3050707,Louis,"{""1"":2226,""2"":1696,""3"":2437,""4"":2437,""5"":2861,""6"":2120,""7"":1272,""8"":1484,""9"":2543,""10"":2120}",13,[1],3,[0],96
30507076,90150706,1,[0],3050707,Trista,"{""1"":2437,""2"":1696,""3"":2332,""4"":2437,""5"":2756,""6"":2120,""7"":1696,""8"":1060,""9"":2543,""10"":2120}",3,[2],3,[0],96
30507077,90150702,1,[0],3050707,Elsie,"{""1"":2120,""2"":2120,""3"":2120,""4"":2120,""5"":2120,""6"":2120,""7"":2120,""8"":2120,""9"":2120,""10"":2120}",50,[3],3,[0],88
30507078,90150701,1,[0],3050707,Aries,"{""1"":1908,""2"":2543,""3"":1908,""4"":1802,""5"":1378,""6"":2120,""7"":2756,""8"":2967,""9"":1696,""10"":2120}",7,[4],3,[0],83
30507079,90150705,1,[0],3050707,Sigrid,"{""1"":1908,""2"":2543,""3"":1802,""4"":1802,""5"":1484,""6"":2120,""7"":2756,""8"":2967,""9"":1696,""10"":2120}",3,[5],3,[0],88
30507080,90150701,1,[0],3050708,Fay,"{""1"":2473,""2"":1884,""3"":2708,""4"":2708,""5"":3179,""6"":2355,""7"":1413,""8"":1649,""9"":2826,""10"":2355}",55,[1],3,[0],81
30507081,90150706,1,[0],3050708,Werner,"{""1"":2708,""2"":1884,""3"":2591,""4"":2708,""5"":3062,""6"":2355,""7"":1884,""8"":1178,""9"":2826,""10"":2355}",19,[2],3,[0],96
30507082,90150707,1,[0],3050708,Todd,"{""1"":2355,""2"":2355,""3"":2355,""4"":2355,""5"":2355,""6"":2355,""7"":2355,""8"":2355,""9"":2355,""10"":2355}",23,[3],3,[0],81
30507083,90150708,1,[0],3050708,Vanessa,"{""1"":2120,""2"":2826,""3"":2120,""4"":2002,""5"":1531,""6"":2355,""7"":3062,""8"":3297,""9"":1884,""10"":2355}",11,[4],3,[0],87
30507084,90150708,1,[0],3050708,Corey,"{""1"":2120,""2"":2826,""3"":2002,""4"":2002,""5"":1649,""6"":2355,""7"":3062,""8"":3297,""9"":1884,""10"":2355}",14,[5],3,[0],86
30507085,90150704,1,[0],3050708,Zachary,"{""1"":2226,""2"":1696,""3"":2437,""4"":2437,""5"":2861,""6"":2120,""7"":1272,""8"":1484,""9"":2543,""10"":2120}",16,[1],3,[0],93
30507086,90150702,1,[0],3050708,Julian,"{""1"":2437,""2"":1696,""3"":2332,""4"":2437,""5"":2756,""6"":2120,""7"":1696,""8"":1060,""9"":2543,""10"":2120}",21,[2],3,[0],89
30507087,90150703,1,[0],3050708,Daniel,"{""1"":2120,""2"":2120,""3"":2120,""4"":2120,""5"":2120,""6"":2120,""7"":2120,""8"":2120,""9"":2120,""10"":2120}",51,[3],3,[0],85
30507088,90150707,1,[0],3050708,Tammy,"{""1"":1908,""2"":2543,""3"":1908,""4"":1802,""5"":1378,""6"":2120,""7"":2756,""8"":2967,""9"":1696,""10"":2120}",5,[4],3,[0],87
30507089,90150708,1,[0],3050708,Dana,"{""1"":1908,""2"":2543,""3"":1802,""4"":1802,""5"":1484,""6"":2120,""7"":2756,""8"":2967,""9"":1696,""10"":2120}",7,[5],3,[0],80
30507090,90150705,1,[0],3050709,Francis,"{""1"":2476,""2"":1886,""3"":2712,""4"":2712,""5"":3183,""6"":2358,""7"":1415,""8"":1651,""9"":2830,""10"":2358}",10,[1],3,[103002310],95
30507091,90150701,1,[0],3050709,Magee,"{""1"":2712,""2"":1886,""3"":2594,""4"":2712,""5"":3065,""6"":2358,""7"":1886,""8"":1179,""9"":2830,""10"":2358}",8,[2],3,[103003310],88
30507092,90150706,1,[0],3050709,Hulda,"{""1"":2358,""2"":2358,""3"":2358,""4"":2358,""5"":2358,""6"":2358,""7"":2358,""8"":2358,""9"":2358,""10"":2358}",26,[3],3,[103004310],93
30507093,90150704,1,[0],3050709,Edgar,"{""1"":2122,""2"":2830,""3"":2122,""4"":2004,""5"":1533,""6"":2358,""7"":3065,""8"":3301,""9"":1886,""10"":2358}",3,[4],3,[103005310],96
30507094,90150703,1,[0],3050709,Myrna,"{""1"":2122,""2"":2830,""3"":2004,""4"":2004,""5"":1651,""6"":2358,""7"":3065,""8"":3301,""9"":1886,""10"":2358}",12,[5],3,[103006310],98
30507095,90150708,1,[0],3050709,Cornelia,"{""1"":2228,""2"":1697,""3"":2441,""4"":2441,""5"":2865,""6"":2122,""7"":1274,""8"":1486,""9"":2547,""10"":2122}",11,[1],3,[0],95
